"Trade Date","Instrument","Stock Code","Currency","Maturity Date","Traded Yield"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.38"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.38"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.39"
"30/01/2020","MGS","MY190005","MYR","22/05/2040","3.38"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","3.41"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","0.00"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","3.41"
"30/01/2020","MGS","MX170003","MYR","07/04/2037","0.00"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"29/01/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"29/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"29/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"29/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"29/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.47"
"29/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"29/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"29/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.28"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.28"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.35"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.28"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.28"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.35"
"29/01/2020","MGS","MX130004","MYR","15/04/2033","3.32"
"29/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"29/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"29/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.67"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.67"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"28/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"28/01/2020","MGS","MX130004","MYR","15/04/2033","3.30"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"28/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.30"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.31"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"28/01/2020","MGS","MT180003","MYR","07/11/2033","3.30"
"28/01/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"28/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"28/01/2020","MGS","MY150004","MYR","31/05/2035","3.38"
"28/01/2020","MGS","MY150004","MYR","31/05/2035","3.37"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.43"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.43"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.46"
"28/01/2020","MGS","MX180004","MYR","08/06/2038","3.45"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.71"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.71"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.72"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.72"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.71"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.71"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.73"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.74"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.72"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"28/01/2020","MGS","MZ180005","MYR","06/07/2048","3.72"
"28/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"28/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"28/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"28/01/2020","MGS","MX170003","MYR","07/04/2037","3.42"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MX120004","MYR","15/04/2032","3.32"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.76"
"28/01/2020","MGS","MZ160002","MYR","15/03/2046","3.77"
"24/01/2020","MGS","MY190005","MYR","22/05/2040","3.41"
"24/01/2020","MGS","MY190005","MYR","22/05/2040","3.41"
"24/01/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"24/01/2020","MGS","MY150004","MYR","31/05/2035","3.39"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.81"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.80"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.82"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.76"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.77"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.79"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.78"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.81"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.80"
"24/01/2020","MGS","MZ180005","MYR","06/07/2048","3.82"
"24/01/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"24/01/2020","MGS","MX180004","MYR","08/06/2038","3.48"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.34"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.34"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MT180003","MYR","07/11/2033","3.32"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.22"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"24/01/2020","MGS","MS190004","MYR","05/07/2034","3.23"
"24/01/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"24/01/2020","MGS","MX170003","MYR","07/04/2037","0.00"
"24/01/2020","MGS","MX170003","MYR","07/04/2037","3.43"
"24/01/2020","MGS","MX170003","MYR","07/04/2037","0.00"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.82"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.81"
"24/01/2020","MGS","MZ160002","MYR","15/03/2046","3.82"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.35"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.31"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"24/01/2020","MGS","MX130004","MYR","15/04/2033","3.35"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.71"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.69"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.70"
"24/01/2020","MGS","MZ130007","MYR","30/09/2043","3.71"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","0.00"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.52"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.54"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.17"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","0.00"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.52"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.50"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.54"
"23/01/2020","MGS","MX180004","MYR","08/06/2038","3.17"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.82"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.84"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.84"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","0.00"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.90"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.82"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.84"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.85"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.84"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.83"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","0.00"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.90"
"23/01/2020","MGS","MZ180005","MYR","06/07/2048","3.86"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.42"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.35"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.36"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.42"
"23/01/2020","MGS","MT180003","MYR","07/11/2033","3.35"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.35"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.31"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.29"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.29"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.35"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.24"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.28"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.25"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.26"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.31"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.27"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.29"
"23/01/2020","MGS","MS190004","MYR","05/07/2034","3.29"
"23/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"23/01/2020","MGS","MX130004","MYR","15/04/2033","3.33"
"23/01/2020","MGS","MX130004","MYR","15/04/2033","3.34"
"23/01/2020","MGS","MX130004","MYR","15/04/2033","0.00"
"23/01/2020","MGS","MX130004","MYR","15/04/2033","3.35"
